method,dataset,n_tasks,ledger_hash,unit,window_W,sigma,delta,T,m_T,m_T_passes,eps,regime,observed,eps0,eps0_analytic
M4,cifar100,10,7f1595f2e0803ed1,U3,3,2.0,1e-05,1000,6.0,nan,6.627064838413654,contractive,0,,
M4,cifar100,10,7f1595f2e0803ed1,U4,3,2.0,1e-05,1,2.0,2.0,3.6430702143557943,accumulating,1,,
M4,cifar100,10,7f1595f2e0803ed1,U4,3,2.0,1e-05,2,4.0,4.0,5.298525913621841,accumulating,1,,
M4,cifar100,10,7f1595f2e0803ed1,U4,3,2.0,1e-05,3,6.0,6.0,6.627064838413654,accumulating,1,,
M4,cifar100,10,7f1595f2e0803ed1,U4,3,2.0,1e-05,4,8.0,8.0,7.786148140875069,accumulating,1,,
M4,cifar100,10,7f1595f2e0803ed1,U4,3,2.0,1e-05,5,10.0,10.0,8.837137179629,accumulating,1,,
M4,cifar100,10,7f1595f2e0803ed1,U4,3,2.0,1e-05,6,12.0,12.0,9.811302669989779,accumulating,1,,
M4,cifar100,10,7f1595f2e0803ed1,U4,3,2.0,1e-05,7,14.0,14.0,10.727493607361541,accumulating,1,,
M4,cifar100,10,7f1595f2e0803ed1,U4,3,2.0,1e-05,8,16.0,16.0,11.597073111012214,accumulating,1,,
M4,cifar100,10,7f1595f2e0803ed1,U4,3,2.0,1e-05,9,18.0,18.0,12.429255783705855,accumulating,1,,
M4,cifar100,10,7f1595f2e0803ed1,U4,3,2.0,1e-05,10,20.0,20.0,13.230019140012296,accumulating,1,,
M4,cifar100,10,7f1595f2e0803ed1,U4,3,2.0,1e-05,11,22.0,nan,14.00355442581983,accumulating,0,,
M4,cifar100,10,7f1595f2e0803ed1,U4,3,2.0,1e-05,13,26.0,nan,15.484581546057857,accumulating,0,,
M4,cifar100,10,7f1595f2e0803ed1,U4,3,2.0,1e-05,16,32.0,nan,17.572818052042024,accumulating,0,,
M4,cifar100,10,7f1595f2e0803ed1,U4,3,2.0,1e-05,19,38.0,nan,19.54041303075243,accumulating,0,,
M4,cifar100,10,7f1595f2e0803ed1,U4,3,2.0,1e-05,23,46.00000000000001,nan,22.02267769906763,accumulating,0,,
M4,cifar100,10,7f1595f2e0803ed1,U4,3,2.0,1e-05,28,56.00000000000001,nan,24.95475168674332,accumulating,0,,
M4,cifar100,10,7f1595f2e0803ed1,U4,3,2.0,1e-05,34,68.00000000000001,nan,28.287921514591282,accumulating,0,,
M4,cifar100,10,7f1595f2e0803ed1,U4,3,2.0,1e-05,41,82.00000000000001,nan,31.977383847246536,accumulating,0,,
M4,cifar100,10,7f1595f2e0803ed1,U4,3,2.0,1e-05,49,98.00000000000001,nan,36.00296953997069,accumulating,0,,
M4,cifar100,10,7f1595f2e0803ed1,U4,3,2.0,1e-05,60,120.00000000000003,nan,41.28364511615619,accumulating,0,,
M4,cifar100,10,7f1595f2e0803ed1,U4,3,2.0,1e-05,72,144.00000000000003,nan,46.80211497152102,accumulating,0,,
M4,cifar100,10,7f1595f2e0803ed1,U4,3,2.0,1e-05,87,174.00000000000003,nan,53.39927427762436,accumulating,0,,
M4,cifar100,10,7f1595f2e0803ed1,U4,3,2.0,1e-05,105,210.00000000000003,nan,61.03463698874844,accumulating,0,,
M4,cifar100,10,7f1595f2e0803ed1,U4,3,2.0,1e-05,127,254.00000000000006,nan,69.98922843386907,accumulating,0,,
M4,cifar100,10,7f1595f2e0803ed1,U4,3,2.0,1e-05,153,306.00000000000006,nan,80.22080138854307,accumulating,0,,
M4,cifar100,10,7f1595f2e0803ed1,U4,3,2.0,1e-05,184,368.00000000000006,nan,92.0298610288898,accumulating,0,,
M4,cifar100,10,7f1595f2e0803ed1,U4,3,2.0,1e-05,222,444.0000000000001,nan,106.06038232780433,accumulating,0,,
M4,cifar100,10,7f1595f2e0803ed1,U4,3,2.0,1e-05,268,536.0000000000001,nan,122.54763148300526,accumulating,0,,
M4,cifar100,10,7f1595f2e0803ed1,U4,3,2.0,1e-05,324,648.0000000000001,nan,142.08210498020384,accumulating,0,,
M4,cifar100,10,7f1595f2e0803ed1,U4,3,2.0,1e-05,391,782.0000000000001,nan,164.9297942994614,accumulating,0,,
M4,cifar100,10,7f1595f2e0803ed1,U4,3,2.0,1e-05,472,944.0000000000002,nan,191.78597520398404,accumulating,0,,
M4,cifar100,10,7f1595f2e0803ed1,U4,3,2.0,1e-05,569,1138.0000000000002,nan,223.19332006566768,accumulating,0,,
M4,cifar100,10,7f1595f2e0803ed1,U4,3,2.0,1e-05,687,1374.0000000000002,nan,260.98445071893406,accumulating,0,,
M4,cifar100,10,7f1595f2e0803ed1,U4,3,2.0,1e-05,829,1658.0000000000005,nan,304.9445301109602,accumulating,0,,
M4,cifar100,10,7f1595f2e0803ed1,U4,3,2.0,1e-05,1000,2000.0000000000005,nan,357.7783743320657,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U1,3,2.0,1e-05,1,1.0,30.0,2.5292139405522476,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U1,3,2.0,1e-05,2,2.0,60.0,3.6430702143557943,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U1,3,2.0,1e-05,3,3.0,90.0,4.530670910207755,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U1,3,2.0,1e-05,4,4.0,120.0,5.298525913621841,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U1,3,2.0,1e-05,5,5.0,150.0,5.989928952612497,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U1,3,2.0,1e-05,6,6.0,180.0,6.627064838413654,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U1,3,2.0,1e-05,7,7.0,210.0,7.2228557001495926,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U1,3,2.0,1e-05,8,8.0,240.0,7.786148140875069,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U1,3,2.0,1e-05,9,9.0,270.0,8.32290815088033,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U1,3,2.0,1e-05,10,10.0,300.0,8.837137179629,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U1,3,2.0,1e-05,11,11.0,nan,9.332482635101428,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U1,3,2.0,1e-05,13,13.0,nan,10.275778510681564,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U1,3,2.0,1e-05,16,16.0,nan,11.597073111012214,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U1,3,2.0,1e-05,19,19.0,nan,12.833657185228812,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U1,3,2.0,1e-05,23,23.000000000000004,nan,14.38147740685298,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U1,3,2.0,1e-05,28,28.000000000000004,nan,16.19572800655683,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U1,3,2.0,1e-05,34,34.00000000000001,nan,18.240223715748627,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U1,3,2.0,1e-05,41,41.00000000000001,nan,20.487792395451542,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U1,3,2.0,1e-05,49,49.00000000000001,nan,22.91998804247573,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U1,3,2.0,1e-05,60,60.000000000000014,nan,26.08512999244108,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U1,3,2.0,1e-05,72,72.00000000000001,nan,29.35897512033764,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U1,3,2.0,1e-05,87,87.00000000000001,nan,33.25803711357819,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U1,3,2.0,1e-05,105,105.00000000000001,nan,37.71682632389029,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U1,3,2.0,1e-05,127,127.00000000000003,nan,42.91844411113106,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U1,3,2.0,1e-05,153,153.00000000000003,nan,48.80235366498836,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U1,3,2.0,1e-05,184,184.00000000000003,nan,55.558386427103585,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U1,3,2.0,1e-05,222,222.00000000000006,nan,63.49833045608512,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U1,3,2.0,1e-05,268,268.00000000000006,nan,72.78447969015048,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U1,3,2.0,1e-05,324,324.00000000000006,nan,83.71305013226166,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U1,3,2.0,1e-05,391,391.00000000000006,nan,96.36229821481945,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U1,3,2.0,1e-05,472,472.0000000000001,nan,111.1765381066988,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U1,3,2.0,1e-05,569,569.0000000000001,nan,128.39103600561833,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U1,3,2.0,1e-05,687,687.0000000000001,nan,148.76771427668623,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U1,3,2.0,1e-05,829,829.0000000000002,nan,172.7214023396624,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U1,3,2.0,1e-05,1000,1000.0000000000002,nan,201.0695932944363,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U2,3,2.0,1e-05,1,1.0,30.0,2.5292139405522476,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U2,3,2.0,1e-05,2,2.0,60.0,3.6430702143557943,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U2,3,2.0,1e-05,3,3.0,90.0,4.530670910207755,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U2,3,2.0,1e-05,4,4.0,120.0,5.298525913621841,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U2,3,2.0,1e-05,5,5.0,150.0,5.989928952612497,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U2,3,2.0,1e-05,6,6.0,180.0,6.627064838413654,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U2,3,2.0,1e-05,7,7.0,210.0,7.2228557001495926,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U2,3,2.0,1e-05,8,8.0,240.0,7.786148140875069,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U2,3,2.0,1e-05,9,9.0,270.0,8.32290815088033,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U2,3,2.0,1e-05,10,10.0,300.0,8.837137179629,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U2,3,2.0,1e-05,11,11.0,nan,9.332482635101428,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U2,3,2.0,1e-05,13,13.0,nan,10.275778510681564,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U2,3,2.0,1e-05,16,16.0,nan,11.597073111012214,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U2,3,2.0,1e-05,19,19.0,nan,12.833657185228812,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U2,3,2.0,1e-05,23,23.000000000000004,nan,14.38147740685298,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U2,3,2.0,1e-05,28,28.000000000000004,nan,16.19572800655683,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U2,3,2.0,1e-05,34,34.00000000000001,nan,18.240223715748627,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U2,3,2.0,1e-05,41,41.00000000000001,nan,20.487792395451542,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U2,3,2.0,1e-05,49,49.00000000000001,nan,22.91998804247573,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U2,3,2.0,1e-05,60,60.000000000000014,nan,26.08512999244108,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U2,3,2.0,1e-05,72,72.00000000000001,nan,29.35897512033764,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U2,3,2.0,1e-05,87,87.00000000000001,nan,33.25803711357819,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U2,3,2.0,1e-05,105,105.00000000000001,nan,37.71682632389029,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U2,3,2.0,1e-05,127,127.00000000000003,nan,42.91844411113106,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U2,3,2.0,1e-05,153,153.00000000000003,nan,48.80235366498836,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U2,3,2.0,1e-05,184,184.00000000000003,nan,55.558386427103585,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U2,3,2.0,1e-05,222,222.00000000000006,nan,63.49833045608512,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U2,3,2.0,1e-05,268,268.00000000000006,nan,72.78447969015048,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U2,3,2.0,1e-05,324,324.00000000000006,nan,83.71305013226166,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U2,3,2.0,1e-05,391,391.00000000000006,nan,96.36229821481945,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U2,3,2.0,1e-05,472,472.0000000000001,nan,111.1765381066988,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U2,3,2.0,1e-05,569,569.0000000000001,nan,128.39103600561833,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U2,3,2.0,1e-05,687,687.0000000000001,nan,148.76771427668623,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U2,3,2.0,1e-05,829,829.0000000000002,nan,172.7214023396624,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U2,3,2.0,1e-05,1000,1000.0000000000002,nan,201.0695932944363,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U3,3,2.0,1e-05,1,1.0,30.0,2.5292139405522476,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U3,3,2.0,1e-05,2,2.0,60.0,3.6430702143557943,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U3,3,2.0,1e-05,3,3.0,90.0,4.530670910207755,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U3,3,2.0,1e-05,4,4.0,120.0,5.298525913621841,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U3,3,2.0,1e-05,5,5.0,150.0,5.989928952612497,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U3,3,2.0,1e-05,6,6.0,180.0,6.627064838413654,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U3,3,2.0,1e-05,7,7.0,210.0,7.2228557001495926,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U3,3,2.0,1e-05,8,8.0,240.0,7.786148140875069,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U3,3,2.0,1e-05,9,9.0,270.0,8.32290815088033,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U3,3,2.0,1e-05,10,10.0,300.0,8.837137179629,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U3,3,2.0,1e-05,11,11.0,nan,9.332482635101428,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U3,3,2.0,1e-05,13,13.0,nan,10.275778510681564,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U3,3,2.0,1e-05,16,16.0,nan,11.597073111012214,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U3,3,2.0,1e-05,19,19.0,nan,12.833657185228812,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U3,3,2.0,1e-05,23,23.000000000000004,nan,14.38147740685298,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U3,3,2.0,1e-05,28,28.000000000000004,nan,16.19572800655683,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U3,3,2.0,1e-05,34,34.00000000000001,nan,18.240223715748627,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U3,3,2.0,1e-05,41,41.00000000000001,nan,20.487792395451542,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U3,3,2.0,1e-05,49,49.00000000000001,nan,22.91998804247573,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U3,3,2.0,1e-05,60,60.000000000000014,nan,26.08512999244108,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U3,3,2.0,1e-05,72,72.00000000000001,nan,29.35897512033764,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U3,3,2.0,1e-05,87,87.00000000000001,nan,33.25803711357819,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U3,3,2.0,1e-05,105,105.00000000000001,nan,37.71682632389029,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U3,3,2.0,1e-05,127,127.00000000000003,nan,42.91844411113106,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U3,3,2.0,1e-05,153,153.00000000000003,nan,48.80235366498836,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U3,3,2.0,1e-05,184,184.00000000000003,nan,55.558386427103585,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U3,3,2.0,1e-05,222,222.00000000000006,nan,63.49833045608512,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U3,3,2.0,1e-05,268,268.00000000000006,nan,72.78447969015048,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U3,3,2.0,1e-05,324,324.00000000000006,nan,83.71305013226166,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U3,3,2.0,1e-05,391,391.00000000000006,nan,96.36229821481945,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U3,3,2.0,1e-05,472,472.0000000000001,nan,111.1765381066988,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U3,3,2.0,1e-05,569,569.0000000000001,nan,128.39103600561833,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U3,3,2.0,1e-05,687,687.0000000000001,nan,148.76771427668623,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U3,3,2.0,1e-05,829,829.0000000000002,nan,172.7214023396624,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U3,3,2.0,1e-05,1000,1000.0000000000002,nan,201.0695932944363,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U4,3,2.0,1e-05,1,1.0,30.0,2.5292139405522476,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U4,3,2.0,1e-05,2,2.0,60.0,3.6430702143557943,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U4,3,2.0,1e-05,3,3.0,90.0,4.530670910207755,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U4,3,2.0,1e-05,4,4.0,120.0,5.298525913621841,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U4,3,2.0,1e-05,5,5.0,150.0,5.989928952612497,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U4,3,2.0,1e-05,6,6.0,180.0,6.627064838413654,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U4,3,2.0,1e-05,7,7.0,210.0,7.2228557001495926,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U4,3,2.0,1e-05,8,8.0,240.0,7.786148140875069,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U4,3,2.0,1e-05,9,9.0,270.0,8.32290815088033,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U4,3,2.0,1e-05,10,10.0,300.0,8.837137179629,accumulating,1,,
M5,cifar100,10,e4971cdc07574a8b,U4,3,2.0,1e-05,11,11.0,nan,9.332482635101428,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U4,3,2.0,1e-05,13,13.0,nan,10.275778510681564,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U4,3,2.0,1e-05,16,16.0,nan,11.597073111012214,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U4,3,2.0,1e-05,19,19.0,nan,12.833657185228812,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U4,3,2.0,1e-05,23,23.000000000000004,nan,14.38147740685298,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U4,3,2.0,1e-05,28,28.000000000000004,nan,16.19572800655683,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U4,3,2.0,1e-05,34,34.00000000000001,nan,18.240223715748627,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U4,3,2.0,1e-05,41,41.00000000000001,nan,20.487792395451542,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U4,3,2.0,1e-05,49,49.00000000000001,nan,22.91998804247573,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U4,3,2.0,1e-05,60,60.000000000000014,nan,26.08512999244108,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U4,3,2.0,1e-05,72,72.00000000000001,nan,29.35897512033764,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U4,3,2.0,1e-05,87,87.00000000000001,nan,33.25803711357819,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U4,3,2.0,1e-05,105,105.00000000000001,nan,37.71682632389029,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U4,3,2.0,1e-05,127,127.00000000000003,nan,42.91844411113106,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U4,3,2.0,1e-05,153,153.00000000000003,nan,48.80235366498836,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U4,3,2.0,1e-05,184,184.00000000000003,nan,55.558386427103585,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U4,3,2.0,1e-05,222,222.00000000000006,nan,63.49833045608512,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U4,3,2.0,1e-05,268,268.00000000000006,nan,72.78447969015048,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U4,3,2.0,1e-05,324,324.00000000000006,nan,83.71305013226166,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U4,3,2.0,1e-05,391,391.00000000000006,nan,96.36229821481945,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U4,3,2.0,1e-05,472,472.0000000000001,nan,111.1765381066988,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U4,3,2.0,1e-05,569,569.0000000000001,nan,128.39103600561833,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U4,3,2.0,1e-05,687,687.0000000000001,nan,148.76771427668623,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U4,3,2.0,1e-05,829,829.0000000000002,nan,172.7214023396624,accumulating,0,,
M5,cifar100,10,e4971cdc07574a8b,U4,3,2.0,1e-05,1000,1000.0000000000002,nan,201.0695932944363,accumulating,0,,
M8,cifar100,10,f7b59727f91af13f,U1,3,2.0,1e-05,1,1.0,1.0,2.5292139405522476,contractive,1,,
M8,cifar100,10,f7b59727f91af13f,U1,3,2.0,1e-05,2,1.0,1.0,2.5292139405522476,contractive,1,,
M8,cifar100,10,f7b59727f91af13f,U1,3,2.0,1e-05,3,1.0,1.0,2.5292139405522476,contractive,1,,
M8,cifar100,10,f7b59727f91af13f,U1,3,2.0,1e-05,4,1.0,1.0,2.5292139405522476,contractive,1,,
M8,cifar100,10,f7b59727f91af13f,U1,3,2.0,1e-05,5,1.0,1.0,2.5292139405522476,contractive,1,,
M8,cifar100,10,f7b59727f91af13f,U1,3,2.0,1e-05,6,1.0,1.0,2.5292139405522476,contractive,1,,
M8,cifar100,10,f7b59727f91af13f,U1,3,2.0,1e-05,7,1.0,1.0,2.5292139405522476,contractive,1,,
M8,cifar100,10,f7b59727f91af13f,U1,3,2.0,1e-05,8,1.0,1.0,2.5292139405522476,contractive,1,,
M8,cifar100,10,f7b59727f91af13f,U1,3,2.0,1e-05,9,1.0,1.0,2.5292139405522476,contractive,1,,
M8,cifar100,10,f7b59727f91af13f,U1,3,2.0,1e-05,10,1.0,1.0,2.5292139405522476,contractive,1,,
M8,cifar100,10,f7b59727f91af13f,U1,3,2.0,1e-05,11,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U1,3,2.0,1e-05,13,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U1,3,2.0,1e-05,16,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U1,3,2.0,1e-05,19,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U1,3,2.0,1e-05,23,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U1,3,2.0,1e-05,28,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U1,3,2.0,1e-05,34,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U1,3,2.0,1e-05,41,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U1,3,2.0,1e-05,49,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U1,3,2.0,1e-05,60,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U1,3,2.0,1e-05,72,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U1,3,2.0,1e-05,87,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U1,3,2.0,1e-05,105,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U1,3,2.0,1e-05,127,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U1,3,2.0,1e-05,153,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U1,3,2.0,1e-05,184,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U1,3,2.0,1e-05,222,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U1,3,2.0,1e-05,268,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U1,3,2.0,1e-05,324,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U1,3,2.0,1e-05,391,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U1,3,2.0,1e-05,472,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U1,3,2.0,1e-05,569,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U1,3,2.0,1e-05,687,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U1,3,2.0,1e-05,829,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U1,3,2.0,1e-05,1000,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U2,3,2.0,1e-05,1,1.0,1.0,2.5292139405522476,contractive,1,,
M8,cifar100,10,f7b59727f91af13f,U2,3,2.0,1e-05,2,1.0,1.0,2.5292139405522476,contractive,1,,
M8,cifar100,10,f7b59727f91af13f,U2,3,2.0,1e-05,3,1.0,1.0,2.5292139405522476,contractive,1,,
M8,cifar100,10,f7b59727f91af13f,U2,3,2.0,1e-05,4,1.0,1.0,2.5292139405522476,contractive,1,,
M8,cifar100,10,f7b59727f91af13f,U2,3,2.0,1e-05,5,1.0,1.0,2.5292139405522476,contractive,1,,
